,SS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
128,-0.34232344871772413,-3.706955783357469,-0.8515193887328797,-0.11145152001255015,-0.5971080987519571,7,13
129,-0.34232344871772413,0.019556065277259983,1.2424081745011022,-0.020302695360124457,-0.33898505534114376,7,14
130,-0.34232344871772413,-0.15382263902754875,-0.025521294411398977,-0.02454346145964285,-0.4952855019719137,7,15
131,-0.34232344871772413,0.09928630946826389,1.522683294321594,-0.01835252900014806,-0.30443492658279203,7,16
132,-0.34232344871772413,0.7635233534178655,-1.289305340536387,-0.002105585932252196,-0.6510749332433534,7,17
133,-0.34232344871772413,-0.5753087984331052,0.9695688530146845,-0.03485282571167293,-0.37261855692963486,7,18
134,-0.34232344871772413,0.051311523265810184,1.438102756931763,-0.019525970962208945,-0.3148613549405459,7,19
135,-0.34232344871772413,0.3598419972755439,0.6224493883705193,-0.011979452604633872,-0.4154087346866445,7,20
136,-0.34232344871772413,0.09975330582607594,1.615107455336191,-0.01834110647665679,-0.29304159753709524,7,21
137,-0.34232344871772413,0.7318611160595635,-1.48495778752121,-0.002880030194956654,-0.6751934395151256,7,22
138,-0.34232344871772413,0.08608004962626073,1.0503343585529619,-0.01867554825019932,-0.36266241591587645,7,23
139,-0.34232344871772413,0.15363118964367792,1.4530097506402453,-0.017023277368845537,-0.31302373713002507,7,24
140,-1.2534253951602665,-0.12504806750224726,-0.6735377359771413,-0.023839648220629728,-0.5751679100428293,8,9
141,0.9332192763018361,0.10834494224147971,-0.17927690920376274,-0.01813095886599189,-0.5142392938454059,8,10
142,0.2954479137920565,0.6335028693943402,-0.3033766115982898,-0.005285829221650488,-0.5295373363521763,8,11
143,-0.34232344871772413,0.24709123576735986,-1.574269363383291,-0.014737286151816105,-0.6862030733621203,8,12
144,0.9332192763018361,-3.328720256040084,0.1589426606369817,-0.10220004701122296,-0.4725462256412917,8,13
145,0.9332192763018361,0.39255146355922677,0.43669827516630877,-0.011179393587551144,-0.4383066818263086,8,14
146,0.9332192763018361,0.22168996742169178,-0.41189486897038413,-0.015358589893339632,-0.5429146199556554,8,15
147,0.2954479137920565,0.47169108091855894,1.2060811168580345,-0.009243673697544993,-0.3434631714143218,8,16
148,0.2954479137920565,0.5441924489671859,-0.21349985384999062,-0.007470322437238016,-0.5184580312944325,8,17
149,0.9332192763018361,-0.19719015142970475,-0.0014007459018702676,-0.02560421155091231,-0.4923121090526277,8,18
150,0.9332192763018361,0.4279101316647329,-0.1689204757151756,-0.01031453627057445,-0.5129626335741083,8,19
151,0.9332192763018361,0.694962198164441,-0.3663493485193952,-0.003782561337670977,-0.5373001237529398,8,20
152,0.9332192763018361,0.4751841272193953,1.230264368959677,-0.009158235336495804,-0.34048204888570577,8,21
153,0.9332192763018361,0.49513595056090975,-0.4156818022210179,-0.008670222599351778,-0.5433814435234857,8,22
154,0.2954479137920565,0.4594536858219248,-0.05328553727027075,-0.009542994946254886,-0.4987080610854966,8,23
155,0.9332192763018361,0.5330981516338726,0.12778432913991747,-0.00774168402237467,-0.47638718150568826,8,24
156,-1.2534253951602665,0.6057852092971993,-0.15200185327158208,-0.005963790876567925,-0.5108770378772285,9,10
157,-1.2534253951602665,0.07256986330018804,-1.3851268905207583,-0.01900600140705912,-0.6628870658789767,9,11
158,-1.2534253951602665,0.47276170196417133,-1.0397117592295833,-0.00921748678229569,-0.6203069850325693,9,12
159,-1.2534253951602665,-2.3565231652345324,-0.6854833616436142,-0.078420537980573,-0.5766404735195305,9,13
160,-1.2534253951602665,0.32278100414521094,-0.9708585845579724,-0.012885948035614209,-0.6118193031725132,9,14
161,-1.2534253951602665,0.4949618003303475,-1.7861085955771618,-0.008674482236640874,-0.7123169601497034,9,15
162,-1.2534253951602665,0.22314116361932232,-0.570388932450299,-0.015323094278907988,-0.5624525307918817,9,16
163,-1.2534253951602665,-0.4238032215762724,-0.8961608571268606,-0.031147066594377378,-0.6026111504747136,9,17
164,-1.2534253951602665,0.7548589798888836,-0.8907821020588907,-0.002317512660408347,-0.6019480995400569,9,18
165,-1.2534253951602665,0.2908347544160916,-0.20785251208329386,-0.013667339114762103,-0.5177618710883223,9,19
166,-1.2534253951602665,-0.023674218136804634,0.3069934145536385,-0.021360088891296744,-0.4542956844806362,9,20
167,-1.2534253951602665,0.21320716852951843,-0.5430291633077915,-0.015566075386527524,-0.5590798320404626,9,21
168,-1.2534253951602665,-0.46402466515247537,-0.16982512754936238,-0.032130865239519996,-0.5130741519899158,9,22
169,-1.2534253951602665,0.25653776987349186,-0.4933667281302876,-0.014506228123346817,-0.5529578347296239,9,23
170,-1.2534253951602665,0.18482214288874207,-0.4323078190847088,-0.01626036050622562,-0.545430969088748,9,24
171,0.2954479137920565,0.30520677004720836,-1.3851864702413708,-0.01331580599589049,-0.6628944104018151,10,11
172,-0.34232344871772413,0.704441296315122,-2.064458094900175,-0.0035507068071356468,-0.7466297134457942,10,12
173,1.2976600548788535,-2.589855146696195,0.31464741888764247,-0.08412773461053784,-0.4533521585785647,10,13
174,1.7532110281001247,0.5458674594010199,0.3184166652556588,-0.007429352425998029,-0.4528875153115479,10,14
175,0.9332192763018361,0.7139915170401797,-0.46766130052653593,-0.003317112650020818,-0.5497890702882174,10,15
