,SO,LA_MMS,LA_rsFC,LA_MMS_o,LA_rsFC_o,Subject_left,Subject_right
349,0.24821079502876098,0.8603576541384227,-2.605966722613558,-0.09987610426231053,-0.40938664499390565,12,4
350,-0.5708722415846593,0.3586335202041908,-2.4383792125719794,-0.18522355482067754,-0.3922470051573339,13,4
351,1.857554719995207,1.3380485409386265,-2.949185636129442,-0.018616909047461383,-0.44448859597642354,14,4
352,-0.7050438721246506,-1.1034261746772351,-2.816012130985747,-0.43393207626212515,-0.43086857194616934,15,4
353,-1.077350259074632,-2.105781691952003,-2.9189150900706804,-0.6044410914089403,-0.4413927432068776,16,4
354,0.4131178301574188,-2.1096079989887087,-1.712557318002771,-0.6050919780786239,-0.31801518528407524,17,4
355,0.5762554239352783,1.021684604790199,-3.203983633521144,-0.07243304738458523,-0.4705474944306701,18,4
356,-1.077350259074632,-2.0527749595261193,-2.865861006056129,-0.5954242050983214,-0.4359667547686997,19,4
357,0.5762554239352783,-1.644852505505897,-3.775696045393753,-0.5260332009161259,-0.5290181097358511,20,4
358,-0.06439422409468612,-1.8475135228272064,-3.4814030262199367,-0.5605075265187411,-0.49891994577479526,21,4
359,0.5762554239352783,-0.0657769653719141,-2.434476175123795,-0.25741931038484445,-0.3918478306835683,22,4
360,-1.8015994922009506,0.15355856156368763,-1.9645728600242416,-0.22010851193064151,-0.34378951430414817,23,4
361,,-0.8775382503070525,-3.018046460126367,-0.39550666047488403,-0.45153118358849575,24,4
362,-0.43967345351151293,-1.098531463749805,0.924104620166446,-0.43309944519931265,-0.04835645009667633,6,5
363,-0.06439422409468612,0.35277161322688305,-0.4600163021723653,-0.18622071398063356,-0.1899143388275546,7,5
364,-0.06439422409468612,0.652561517898871,0.36893731947927927,-0.13522395632766404,-0.10513495095547543,8,5
365,0.8831393835953033,0.03392112141399527,0.42757677114999776,-0.2404598361295367,-0.09913773146339744,9,5
366,-1.6117101260806654,0.9834465976031267,0.88085925295481,-0.07893765062592928,-0.05277927384066439,10,5
367,-1.1585117910267515,1.1694978259152569,0.8240777064123049,-0.04728878836136363,-0.05858648021816004,11,5
368,0.9485618108852598,1.1038297743617174,0.2970190271052495,-0.058459470423798954,-0.11249023434530747,12,5
369,1.3032527345703955,0.9655668928218514,-0.2826265007122188,-0.08197913720512207,-0.1717721914386856,13,5
370,-0.7563749319960966,0.20122862034539657,0.6792403267330683,-0.2119994382189917,-0.07339940107341358,14,5
371,0.6275864838067243,0.0603418068247228,0.7210587688867217,-0.23596545766675814,-0.0691225129159232,15,5
372,0.48266455937134656,-0.12764924552357923,0.47105082823435657,-0.26794430014320014,-0.09469151897133521,16,5
373,-1.6117101260806654,-0.11460531828653407,0.25066438752826403,-0.26572541956789064,-0.11723105200472916,17,5
374,0.6275864838067243,0.03734052681213288,0.8723663989067575,-0.23987816681483154,-0.0536478615983802,18,5
375,2.1238409097694446,-0.09385677647750704,0.39438822276597496,-0.26219591993565594,-0.10253201643045529,19,5
376,0.6275864838067243,0.1872946768510015,0.7486890104594849,-0.21436971796644122,-0.06629669141504202,20,5
377,-1.4044091028941768,0.11060715498247578,0.2280694886706815,-0.22741490363410066,-0.11954189502916845,21,5
378,0.6275864838067243,0.7801029577226097,-0.4132369097689111,-0.11352809600668856,-0.1851300805175532,22,5
379,0.3108850053221407,0.5435090496976148,0.2959800354287209,-0.1537746887094048,-0.11259649490806944,23,5
380,,0.19938413733266083,0.22879336340080456,-0.2123132001293483,-0.11946786235120799,24,5
381,-1.6565691518492884,-0.21253651440680663,-0.39747418333281614,-0.28238433101681115,-0.18351798273120834,7,6
382,-1.656569151849288,-1.2137366309266355,0.4416791156693156,-0.45269680287990177,-0.09769544554452203,8,6
