,OS,RA_MMS,RA_rsFC,RA_MMS_o,RA_rsFC_o,Subject_left,Subject_right
229,-0.4608956528219778,0.3864372739382785,1.1022620346410534,-0.06965710471830056,-0.35626117738955054,14,23
230,1.0810098038915472,0.4466707699448841,0.5713518943575739,-0.06042073364206879,-0.42170763484769724,14,24
231,1.0810098038915472,0.5650489796485043,1.2674422677389863,-0.04226829115321329,-0.335899047759481,15,16
232,-0.0754192886435964,0.4582893661090517,0.5867866775192585,-0.05863910593204236,-0.41980495527365946,15,17
233,1.4664861680699284,0.7484766334133187,0.6918706665408811,-0.014140986777113507,-0.4068510214622544,15,18
234,0.6955334397131662,0.49652388315460455,-0.4505704537658608,-0.05277611920926428,-0.5476822441220248,15,19
235,1.8519625322483098,0.721342273747103,-0.945530548564891,-0.018301844628791586,-0.6086970606227015,15,20
236,0.31005707553478473,0.5844451517355472,-0.48158389548210706,-0.03929402841351226,-0.5515053391053477,15,21
237,-0.0754192886435964,-0.6674158834683114,-0.6313402041500754,-0.23125786620487065,-0.5699661277410555,15,22
238,1.0810098038915472,0.6327345254207686,0.48277632841007867,-0.03188920212970148,-0.4326265391382025,15,23
239,1.0810098038915472,0.70369296427681,0.3782658660846769,-0.02100823861742873,-0.4455097730558265,15,24
240,1.0810098038915472,0.4086633192815771,-0.26520317689068157,-0.06624890137700112,-0.5248316133285232,16,17
241,1.0810098038915472,0.6137973327830561,1.5433382459490936,-0.034793083689636406,-0.3018887453923792,16,18
242,1.0810098038915472,0.5487864937140059,0.6877022424654831,-0.044762025780480386,-0.40736487224079176,16,19
243,0.6955334397131662,0.6115179828788719,1.1361535253732566,-0.03514260551591908,-0.35208329899149626,16,20
244,-0.07541928864359615,0.3018693504035297,1.336507988859831,-0.08262498429858711,-0.3273851648324416,16,21
245,-1.23184838117874,-0.8583347600403035,0.5545149637764248,-0.260533895430915,-0.4237831602095157,16,22
246,-0.0754192886435964,0.24600208998141956,1.3479783612613203,-0.09119182471931409,-0.325971186868106,16,23
247,0.6955334397131662,0.590169270456956,1.0326402292369674,-0.03841627619754362,-0.36484361004586585,16,24
248,-0.0754192886435964,0.49825449062885624,-1.8537046919381488,-0.05251074306676484,-0.7206496792092112,17,18
249,0.6955334397131662,0.553421446974465,-1.8951505390449954,-0.044051289212410416,-0.7257587996868249,17,19
250,-0.46089565282197725,0.45169509616499603,-2.4450174221354843,-0.05965028954611418,-0.7935420964093366,17,20
251,0.310057075534785,0.17727736552121476,-0.9626891809446827,-0.101730264280528,-0.6108122428708394,17,21
252,-0.8463720170003587,-0.03580207492688806,-1.7749864962318522,-0.1344044557383619,-0.7109459145688836,17,22
253,-0.4608956528219778,0.3273790519744619,-1.8652906348720995,-0.07871325601824253,-0.7220779038065686,17,23
254,0.310057075534785,0.5926921502444407,-1.914767122304967,-0.038029410824572785,-0.7281769789310797,17,24
255,1.4664861680699284,0.5193491159274558,0.425633814807027,-0.049276034808247604,-0.439670622122899,18,19
